text,posicion
"RT @marianorosa2012: @ertenembaum bancar a @vilma_ripoll es clave. La atacan Feinmann, Pando, un fiscal amigo de milicos y toda la derecha…",si
"RT @Alma_TPR: ""A 12 años de la sanción de la Ley de Enseñanza Sexual sólo 2 de cada 10 alumnos declara haber tenido instrucción al respecto…",si
"RT @Alma_TPR: ""Tiene que despenalizarse para que las mujeres lo hagan de una forma que no ponga en juego su vida ni su salud"" ""los que está…",si
"RT @marulopesMST: A mí también @vilma_ripoll me ayudó a abortar con pastillas, hace 10 años. El sistema de salud después me condenó.
Menos…",si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
"RT @JuntasCba: ¿#AbortoLegal seguro y gratuito o aborto clandestino?🤔
Algunos datos para el debate👇👇👇 https://t.co/cU4gPEPt6A",si
"RT @Cele_Fierro: Si tocan a @vilma_ripoll Respondemos todxs!#YoBancoAVilma 
#abortolegal",si
RT @AleePicun: Unas del otro día en la marcha #AbortoLegal seguro y gratuito https://t.co/GdUwHUi87G,si
RT @AleePicun: Unas del otro día en la marcha #AbortoLegal seguro y gratuito https://t.co/GdUwHUi87G,si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
Unas del otro día en la marcha #AbortoLegal seguro y gratuito https://t.co/GdUwHUi87G,si
#DeboDecir si muy progres ustedes el #AbortoLegal lo vamos a financiar con nuestros impuestos queres abortar? págalo como haces ahora mamita,si
"RT @MilagrosDwarf: No estar a favor del aborto legal, implica que estés a favor del aborto clandestino. En donde millones de cuerpos gestan…",si
"RT @vilma_ripoll: Gracias Silvina, estoy orgullosa de haber ayudado a muchas a no morir, ahora hay que ir por la Ley de #AbortoLegal para q…",si
RT @EcoFeminita: Ahora @dalesmm menciona los datos que descubrimos con la planilla colaborativa de Contando porotos en el #AbortoLegal http…,si
"Compartimos esta pequeña crónica de lo que fue el 10 de Abril en La Plata, durante nuestra conferencia de prensa y… https://t.co/OpbP7kiPem",si
"RT @Cuatrochentisei: A las que dicen ""yo lo tendría y lo daría en adopción"": vieron qué lindo es poder decidir? Eso quieren las del pañuelo…",si
¿Cómo podrían sancionar ley de #AbortoLegal sin ser declarada inconstitucional por incumplir el art 4 de la Declara… https://t.co/FBOHcYDV6S,si
Santa Fe provincia ya reparte misoprostol de forma gratuita y ahora lo va a producir para no pagar fortunas al labo… https://t.co/GYIxcdiejD,si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
RT @EcoFeminita: Ahora @dalesmm menciona los datos que descubrimos con la planilla colaborativa de Contando porotos en el #AbortoLegal http…,si
"RT @Lahijadeotto: @EquipoNoticias A favor #AbortoLegal para que no mueran más chicas , para que no solo las ricas puedan abortar pagando .…",si
RT @paulic1985: Con @vilma_ripoll no se metan #AbortoLegal https://t.co/X5SOTyh5C1,si
"RT @Cele_Fierro: Si tocan a @vilma_ripoll Respondemos todxs!#YoBancoAVilma 
#abortolegal",si
RT @EcoFeminita: Ahora @dalesmm menciona los datos que descubrimos con la planilla colaborativa de Contando porotos en el #AbortoLegal http…,si
RT @EcoFeminita: Ahora @dalesmm menciona los datos que descubrimos con la planilla colaborativa de Contando porotos en el #AbortoLegal http…,si
"RT @marulopesMST: A mí también @vilma_ripoll me ayudó a abortar con pastillas, hace 10 años. El sistema de salud después me condenó.
Menos…",si
RT @EcoFeminita: Ahora @dalesmm menciona los datos que descubrimos con la planilla colaborativa de Contando porotos en el #AbortoLegal http…,si
Ahora @dalesmm menciona los datos que descubrimos con la planilla colaborativa de Contando porotos en el… https://t.co/HK3gmW1kfG,si
RT @Flah_Caval: #AbortoLegal https://t.co/OKC751YJTG,si
"Conversación con @dalesmm de @EcoFeminita y @andreadatri #HOY en el @circulorojo899 #elcirculorojo ""Menos el bloque… https://t.co/MilNK6mRil",si
RT @Flah_Caval: #AbortoLegal https://t.co/OKC751YJTG,si
RT @Flah_Caval: #AbortoLegal https://t.co/OKC751YJTG,si
"RT @nbg__: ""Afirmar que un embrión es una persona puede ser válido para una religión, pero no lo es para la ciencia"". Mario Sebastiani, obs…",si
"RT @Cele_Fierro: Si tocan a @vilma_ripoll Respondemos todxs!#YoBancoAVilma 
#abortolegal",si
"RT @marulopesMST: A mí también @vilma_ripoll me ayudó a abortar con pastillas, hace 10 años. El sistema de salud después me condenó.
Menos…",si
"Probirth politicians propose DEATH PENALTY

Women can simply REMOVE what they want. 1000's of arson, bombings,shoot… https://t.co/GK0RF8Heg6",si
Nosotros argentos jactanciosos de ser modernos y de avant garde nos reímos y burlamos de los españoles a los que se… https://t.co/s7589l5lc8,si
"RT @Cuatrochentisei: A las que dicen ""yo lo tendría y lo daría en adopción"": vieron qué lindo es poder decidir? Eso quieren las del pañuelo…",si
RT @mariameyrod: Le decían a @AMALIEGRANATA que las sociedades desarrolladas como España tenían #AbortoLegal ... ya están dándose cuenta de…,si
#AbortoLegal #YoBancoAVilma @ertenembaum Aguante Vilma Ripoll!,si
"RT @marulopesMST: A mí también @vilma_ripoll me ayudó a abortar con pastillas, hace 10 años. El sistema de salud después me condenó.
Menos…",si
RT @laura_g_velasco: #AbortoLegal para no morir https://t.co/Tozl3KDICY,si
La legalización del aborto no es sólo un conflicto de paradigmas y puntos de vista. Ante todo es un tema de derechos humanos. #AbortoLegal,si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
#UBAverde #AbortoLegal https://t.co/ByQCin5LZ0,si
RT @vaninabiasi: Estuvimos con @IleanaCelotto defendiendo el #AbortoLegal frente a militantes católicos de clases acomodadas que dejaron cl…,si
RT @OKellyVeronica: @ertenembaum @vilma_ripoll Absolutamente de acuerdo! Los abortos se practican y Vilma salvó a muchas mujeres de la muer…,si
RT @vaninabiasi: Estuvimos con @IleanaCelotto defendiendo el #AbortoLegal frente a militantes católicos de clases acomodadas que dejaron cl…,si
"RT @mstUNLZ: La Vilma de la muerte, la Vilma de la muerte al patriarcado. 
Vilma banco a las pibas ahora la bancamos a ella. 
#BancoaVilma…",si
"RT @marianorosa2012: @ertenembaum bancar a @vilma_ripoll es clave. La atacan Feinmann, Pando, un fiscal amigo de milicos y toda la derecha…",si
"RT @vilma_ripoll: Gracias Ernesto por el apoyo, esta lucha por #AbortoLegal lleva muchísimos años no nos van a frenar así nomás, vamos a de…",si
"RT @marianorosa2012: @edufeiok nos multiplicamos en el apoyo a @vilma_ripoll. Perdieron el debate social, es un hecho #AbortoLegal https://…",si
@ertenembaum @vilma_ripoll Absolutamente de acuerdo! Los abortos se practican y Vilma salvó a muchas mujeres de la… https://t.co/GqaL3wIO1s,si
"@EquipoNoticias A favor #AbortoLegal para que no mueran más chicas , para que no solo las ricas puedan abortar paga… https://t.co/Mt5jnhI1gs",si
RT @vaninabiasi: Estuvimos con @IleanaCelotto defendiendo el #AbortoLegal frente a militantes católicos de clases acomodadas que dejaron cl…,si
"RT @marianorosa2012: @edufeiok nos multiplicamos en el apoyo a @vilma_ripoll. Perdieron el debate social, es un hecho #AbortoLegal https://…",si
"RT @eugeniasecco: Cuenta la leyenda q antiguamente el aborto no era castigado, es más, en la Roma pagana de los primeros siglos, predominab…",si
"RT @marianorosa2012: @ertenembaum bancar a @vilma_ripoll es clave. La atacan Feinmann, Pando, un fiscal amigo de milicos y toda la derecha…",si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
"RT @mstUNLZ: Vilma, una enfermera, que fue diputada y cuando termino su mandato volvió a trabajar. Ahora es denunciada por decir que ayudó…",si
"RT @mstUNLZ: Vilma, una enfermera, que fue diputada y cuando termino su mandato volvió a trabajar. Ahora es denunciada por decir que ayudó…",si
"Porque si la mujer abandona o aborta es una persona ‘desnaturalizada’, sin sentimientos, egoísta y una mala mujer.… https://t.co/ucWiP3Mf2Y",si
"RT @OvejaNegraInfo: Compartimos #notas de la #semana para leer este #domingo:
👇
#OvejaNegra: LA SEXUALIDAD PENALIZADA (#AbortoLegal ) 
👉 ht…",si
RT @vaninabiasi: Estuvimos con @IleanaCelotto defendiendo el #AbortoLegal frente a militantes católicos de clases acomodadas que dejaron cl…,si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
Estuvimos con @IleanaCelotto defendiendo el #AbortoLegal frente a militantes católicos de clases acomodadas que dej… https://t.co/VDtH2fBdBO,si
"RT @OvejaNegraInfo: Compartimos #notas de la #semana para leer este #domingo:
👇
#OvejaNegra: LA SEXUALIDAD PENALIZADA (#AbortoLegal ) 
👉 ht…",si
"RT @marianorosa2012: @ertenembaum bancar a @vilma_ripoll es clave. La atacan Feinmann, Pando, un fiscal amigo de milicos y toda la derecha…",si
"RT @marianorosa2012: @edufeiok nos multiplicamos en el apoyo a @vilma_ripoll. Perdieron el debate social, es un hecho #AbortoLegal https://…",si
#AbortoLegal para no morir https://t.co/Tozl3KDICY,si
"RT @marianorosa2012: @edufeiok nos multiplicamos en el apoyo a @vilma_ripoll. Perdieron el debate social, es un hecho #AbortoLegal https://…",si
"RT @marianorosa2012: @ertenembaum bancar a @vilma_ripoll es clave. La atacan Feinmann, Pando, un fiscal amigo de milicos y toda la derecha…",si
cuántos argumentos de los que se oponen a ley de #AbortoLegal se verán en conflicto... ¿qué dirán acerca de la educ… https://t.co/4AwDtmP45P,si
RT @visionpaisarg: #BuenDomingo Compartimos  ensayo de @EleonorFaur y @vvazquezlaba sobre La Maternidad Será Deseada o No Será https://t.co…,si
"RT @vilma_ripoll: Gracias Ernesto por el apoyo, esta lucha por #AbortoLegal lleva muchísimos años no nos van a frenar así nomás, vamos a de…",si
"RT @OvejaNegraInfo: Compartimos #notas de la #semana para leer este #domingo:
👇
#OvejaNegra: LA SEXUALIDAD PENALIZADA (#AbortoLegal ) 
👉 ht…",si
RT @Leo_Caruana: Esta semana nos invitaron a exponer la experiencia de @MuniRosario en  @DiputadosAR en el marco del debate sobre #AbortoLe…,si
"Desde hace varias semanas que cada vez que veo algo de color verde oscuro, veo el pañuelo de la campaña por el… https://t.co/1VaxrCHCWG",si
"RT @OvejaNegraInfo: Compartimos #notas de la #semana para leer este #domingo:
👇
#OvejaNegra: LA SEXUALIDAD PENALIZADA (#AbortoLegal ) 
👉 ht…",si
"RT @MolinaGusta: Este lunes 16, a las 15, la diputada @vikidonda se reúne en la sede del CISPREN -Obispo Trejo 365- con la delegación Córdo…",si
"RT @marianorosa2012: @ertenembaum bancar a @vilma_ripoll es clave. La atacan Feinmann, Pando, un fiscal amigo de milicos y toda la derecha…",si
"Compartimos #notas de la #semana para leer este #domingo:
👇
#OvejaNegra: LA SEXUALIDAD PENALIZADA (#AbortoLegal )… https://t.co/tVvo5cXA41",si
"RT @MolinaGusta: Este lunes 16, a las 15, la diputada @vikidonda se reúne en la sede del CISPREN -Obispo Trejo 365- con la delegación Córdo…",si
"RT @MolinaGusta: Este lunes 16, a las 15, la diputada @vikidonda se reúne en la sede del CISPREN -Obispo Trejo 365- con la delegación Córdo…",si
"RT @MolinaGusta: Este lunes 16, a las 15, la diputada @vikidonda se reúne en la sede del CISPREN -Obispo Trejo 365- con la delegación Córdo…",si
"¿que es mas importante, la vida, o ser feliz?
#AbortoLegal",si
"RT @mstUNLZ: La Vilma de la muerte, la Vilma de la muerte al patriarcado. 
Vilma banco a las pibas ahora la bancamos a ella. 
#BancoaVilma…",si
"RT @nbg__: ""Afirmar que un embrión es una persona puede ser válido para una religión, pero no lo es para la ciencia"". Mario Sebastiani, obs…",si
RT @Leo_Caruana: Esta semana nos invitaron a exponer la experiencia de @MuniRosario en  @DiputadosAR en el marco del debate sobre #AbortoLe…,si
"RT @vilma_ripoll: Gracias Ernesto por el apoyo, esta lucha por #AbortoLegal lleva muchísimos años no nos van a frenar así nomás, vamos a de…",si
"RT @mstUNLZ: Vilma, una enfermera, que fue diputada y cuando termino su mandato volvió a trabajar. Ahora es denunciada por decir que ayudó…",si
RT @xdefranx: !!!! #AbortoLegal https://t.co/gbpWBc9MVk,si
"RT @vovesalta: Sobre la estigmatización de las mujeres jóvenes en condiciones de pobreza, dice la bajada de un texto escrito por mujeres, l…",si
#AbortoLegal https://t.co/HigsefL9Fd,si
"RT @marulopesMST: De qué lado de la mecha te encontrás? Yo del mismo que @vilma_ripoll
(En la vereda de enfrente de la justicia patriarcal,…",si
"Sobre la estigmatización de las mujeres jóvenes en condiciones de pobreza, dice la bajada de un texto escrito por m… https://t.co/h6mTEVJweI",si
"RT @nbg__: ""Afirmar que un embrión es una persona puede ser válido para una religión, pero no lo es para la ciencia"". Mario Sebastiani, obs…",si
RT @laura_g_velasco: Sobre la soberanía de los cuerpos de las mujeres #AbortoLegal 👇🏼👇🏼👇🏼 https://t.co/r1JdmVCgS1,si
#AbortoLegal #Eltiempoesahora https://t.co/73lOqOZhBI,si
"RT @mstUNLZ: Vilma, una enfermera, que fue diputada y cuando termino su mandato volvió a trabajar. Ahora es denunciada por decir que ayudó…",si
"RT @mstUNLZ: Vilma, una enfermera, que fue diputada y cuando termino su mandato volvió a trabajar. Ahora es denunciada por decir que ayudó…",si
"RT @vilma_ripoll: Gracias Ernesto por el apoyo, esta lucha por #AbortoLegal lleva muchísimos años no nos van a frenar así nomás, vamos a de…",si
RT @Leo_Caruana: Esta semana nos invitaron a exponer la experiencia de @MuniRosario en  @DiputadosAR en el marco del debate sobre #AbortoLe…,si
"RT @vilma_ripoll: Gracias Ernesto por el apoyo, esta lucha por #AbortoLegal lleva muchísimos años no nos van a frenar así nomás, vamos a de…",si
"@smileyyybts @DIV4ZAESCABI0 @ladivaza Hola si,te comento,somos personxs y tenemos hormonas.
Es decir,podes tenes un… https://t.co/16EBIxKSq7",si
"RT @marianorosa2012: @ertenembaum bancar a @vilma_ripoll es clave. La atacan Feinmann, Pando, un fiscal amigo de milicos y toda la derecha…",si
RT @vaninabiasi: Desde las 20 hs vamos a estar con @IleanaCelotto en C5N debatiendo sobre #AbortoLegal,si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
"RT @Cuatrochentisei: A las que dicen ""yo lo tendría y lo daría en adopción"": vieron qué lindo es poder decidir? Eso quieren las del pañuelo…",si
"RT @Annhipd: @NetNezva @Tia_MaGui @ltcdata @Troskuka @equismena @sprucewolf Labure muchos años en barrios emergentes, vi y acompañe casos c…",si
RT @vicki_freire: Activemos el Congreso! Esta semana arranca el debate por #AbortoLegal y con esta herramienta podés presionar para que cad…,si
RT @alezarauza: Una TITÁN con mayúsculas #AbortoLegal @vilma_ripoll @Andrelanzette @Cele_Fierro @EmilseSaavedra @NadiaGBurgos @Luciechevarr…,si
"RT @vilma_ripoll: Gracias Ernesto por el apoyo, esta lucha por #AbortoLegal lleva muchísimos años no nos van a frenar así nomás, vamos a de…",si
El final de los dinosaurios #AbortoLegal #YoBancoAVilmaRipoll https://t.co/JSQSgL8YDV,si
#abortolegal https://t.co/copZvvvQA6,si
"RT @Cuatrochentisei: A las que dicen ""yo lo tendría y lo daría en adopción"": vieron qué lindo es poder decidir? Eso quieren las del pañuelo…",si
RT @alezarauza: Una TITÁN con mayúsculas #AbortoLegal @vilma_ripoll @Andrelanzette @Cele_Fierro @EmilseSaavedra @NadiaGBurgos @Luciechevarr…,si
"Resoluciones Congreso Provincial #PartidoSocialista #SantaFe
A favor de #ReformaConstitucional #ParidadDeGenero… https://t.co/du3V9HRzNH",si
RT @alezarauza: Una TITÁN con mayúsculas #AbortoLegal @vilma_ripoll @Andrelanzette @Cele_Fierro @EmilseSaavedra @NadiaGBurgos @Luciechevarr…,si
"RT @Cuatrochentisei: A las que dicen ""yo lo tendría y lo daría en adopción"": vieron qué lindo es poder decidir? Eso quieren las del pañuelo…",si
